,dataSource,name,address,geo,siteUrl,tourArea,administrativeDong,lodgingCategory,roomType,description,aggregate_rating,star_rating,officalRating,facility,lastUpdate,telephone,imageUrl,event
133,KakaoMap,금오산모텔,남통동 312-6,"[36.1104712, 128.3154291]",http://xn--jj0bl3vlues8fhtp.com/,,남통동,"여관,모텔","{'roomName': ['디럭스B-마운틴 View(소독100%/가성비)', '디럭스A-마운틴View(1인 월풀 /안마의자/PC/소독100%)', 'VIP B-공기청정기(안마의자/2인월풀/넓은객실/PC/소독100%)', '단체온돌룸-공기청정기(제습기/소독100%/객실냉난방Good)', 'VIP A-마운틴 View(안마의자/2인월풀/넓은객실/PC/소독100%)', '디럭스B-마운틴 View(소독100%/가성비)', '디럭스A-마운틴View(1인 월풀 /안마의자/PC/소독100%)', 'VIP B-공기청정기(안마의자/2인월풀/넓은객실/PC/소독100%)', '단체온돌룸-공기청정기(제습기/소독100%/객실냉난방Good)', 'VIP A-마운틴 View(안마의자/2인월풀/넓은객실/PC/소독100%)'], 'roomPrice': ['대실 20,000원|숙박 40,000원', '대실 20,000원|숙박 50,000원', '대실 25,000원|숙박 50,000원', '대실 업체문의|숙박 55,000원', '대실 30,000원|숙박 60,000원', '대실 20,000원|숙박 40,000원', '대실 20,000원|숙박 50,000원', '대실 25,000원|숙박 50,000원', '대실 업체문의|숙박 55,000원', '대실 30,000원|숙박 60,000원'], 'roomDescription': ['기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 4인', '기준 4인|최대 7인', '기준 2인|최대 4인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 4인', '기준 4인|최대 7인', '기준 2인|최대 4인']}",,5.0,,,,2021.01.20.,054-456-9000,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEC55BCF9BCF14DD188EC188A501CB346', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F109FE7D9F6594E9AAC1D4F0D0E3B5C8F', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE26A5254B7164045ACA9AFB51A77BE0D', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F15A3857FCBDB4EAB9E36D47D0A452AF1', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA40D3C6ACE5A4D3795A83189B1B442AA', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9DE1F51D5E59457BA6D6142061EC58E6', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6C7D6171F9CA4FDF8F37BD85CAD16C9D', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBD64B8ACDAF845D38387E2C50714F5B2', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F33FCA15FB09A43F5942CB1387D7E14E1', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7D3C49494D1948C9A499B4497053234C']",
134,KakaoMap,봉곡첼로모텔,봉곡동 403-7,"[36.1475775, 128.3115404]",,,봉곡동,"여관,모텔","{'roomName': ['특실-PC(넷플릭스 시청가능/객실냉난방Good/소독청결/가성비/욕조)', 'TWIN(넷플릭스 시청가능/객실냉난방Good/소독청결/가성비)', 'STANDARD[샤워실]', '온돌(넷플릭스 시청가능/객실냉난방Good/소독청결/가성비)', 'VIP-안마의자(넷플릭스 시청가능/PC/객실냉난방Good/소독청결/가성비/욕조)', '특실-PC(넷플릭스 시청가능/객실냉난방Good/소독청결/가성비/욕조)', 'TWIN(넷플릭스 시청가능/객실냉난방Good/소독청결/가성비)', 'STANDARD[샤워실]', '온돌(넷플릭스 시청가능/객실냉난방Good/소독청결/가성비)', 'VIP-안마의자(넷플릭스 시청가능/PC/객실냉난방Good/소독청결/가성비/욕조)'], 'roomPrice': ['대실 업체문의|숙박 45,000원', '대실 업체문의|숙박 45,000원', '대실 20,000원|숙박 35,000원', '대실 업체문의|숙박 35,000원', '대실 25,000원|숙박 45,000원', '대실 업체문의|숙박 45,000원', '대실 업체문의|숙박 45,000원', '대실 20,000원|숙박 35,000원', '대실 업체문의|숙박 35,000원', '대실 25,000원|숙박 45,000원'], 'roomDescription': ['기준 2인|최대 2인', '기준 2인|최대 3인', '기준 2인|최대 2인', '기준 2인|최대 4인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 3인', '기준 2인|최대 2인', '기준 2인|최대 4인', '기준 2인|최대 2인']}",,0,,,,2021.05.13.,054-444-9918,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7756F3E3EE604AA49DC020F5F38A9862', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE58F2481727C47509E671A6B7287D206', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAB764AB6FB8548FEB8A7EA30DD516F78', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE3042A14DF974F60B55F9200A7C4B282', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8BA7037E19F34CFEA7401D94BED2B8C4', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0BF6437A5474459CBEA5B1E344D3E0EC', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3F4E73BC7D0F45F09149701EFEF7F9BA', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1B606C140E98437AA274B81B2AA8824A', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDDB89FCEA9494DC091258381F6A7E70D', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF16F94E6FE0E44D4B16C632F0076EC0D']",
135,KakaoMap,핑크로즈모텔,남통동 312-5,"[36.1103144, 128.3150897]",,,남통동,"여관,모텔","{'roomName': ['스탠다드(고급침구/PC/소독100%)', '디럭스(고급침구/PC/욕조/소독100%)', '온돌(냉난방Good/소독100%)', '단체온돌룸(넓은객실/냉난방Good/욕조/소독100%)', '고사양커플PC(고급침구/욕조/소독100%)', '스탠다드(고급침구/PC/소독100%)', '디럭스(고급침구/PC/욕조/소독100%)', '온돌(냉난방Good/소독100%)', '단체온돌룸(넓은객실/냉난방Good/욕조/소독100%)', '고사양커플PC(고급침구/욕조/소독100%)'], 'roomPrice': ['대실 업체문의|숙박 35,000원', '대실 업체문의|숙박 40,000원', '대실 업체문의|숙박 40,000원', '대실 업체문의|숙박 90,000원', '대실 업체문의|숙박 50,000원', '대실 업체문의|숙박 35,000원', '대실 업체문의|숙박 40,000원', '대실 업체문의|숙박 40,000원', '대실 업체문의|숙박 90,000원', '대실 업체문의|숙박 50,000원'], 'roomDescription': ['기준 2인|최대 3인', '기준 2인|최대 4인', '기준 2인|최대 4인', '기준 6인|최대 10인', '기준 2인|최대 2인', '기준 2인|최대 3인', '기준 2인|최대 4인', '기준 2인|최대 4인', '기준 6인|최대 10인', '기준 2인|최대 2인']}",,4.5,,,,2021.01.20.,054-444-0057,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8BBAAD4691444E4F901DCF31E0126633', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FECD2CAECD55046D0A020049158B5FA39', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF9315EB6CFCC47899211309B66180424', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F48A9C75A82914059B1D91F9437634F30', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4E7A5B487D2048B8B99B1FF35AE4E6F1', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB1A78E48A7394B5191EFC2EFC1D7771A', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8D235C559D9E438D9F1C421951B73F59', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7381F25273574A8B82CCF0309ED4F323', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA1AE30C93211468A9682E96045D7AA98', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9938A743807F4D57A6F321D4C9D4C99C']",
136,KakaoMap,싼타모텔,봉곡동 403-9,"[36.1474099, 128.311523]",,,봉곡동,"여관,모텔",,,5.0,,,,2018.03.01.,054-451-4002,[],
137,KakaoMap,킹모텔,봉곡동 404-4,"[36.1483674, 128.3127992]",,,봉곡동,"여관,모텔",,,0,,,,2020.08.04.,054-444-2323,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC0DFE93B00CE46659E6D53D467459DAE', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F383C5D37C73B41759BF22E68C2E946B6', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4B05BFCA8C144E678019ABAF813F78A0', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F45279943BBA94490B726DBA6F18E88F2', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEF526D8771DC4CD3BC108FC126FEB29A', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F87F2F5B65ABD4CCBA69D5606B17501AA', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F400FA58C639C4730B1312CE73663CC18', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7996B970886F45A39B90CA78121A0EB9']",
138,KakaoMap,채봉모텔,매곡면 수원리 797-16,"[36.1805125, 127.9259333]",,,매곡면,"여관,모텔",,,0,,,,2017.09.22.,043-744-3200,[],
139,KakaoMap,엘림,,"[36.1805125, 127.9259333]",,,매곡면,"여관,모텔",,,0,,,,2021.07.26.,,[],
140,KakaoMap,토론토모텔,봉곡동 404-1,"[36.1481088, 128.3120614]",,,봉곡동,"여관,모텔",,,0,,,,2017.10.14.,054-441-1818,[],
141,KakaoMap,짝모텔,봉곡동 109-12,"[36.1453832, 128.3110905]",,,봉곡동,"여관,모텔","{'roomName': ['특실', '일반실', '온돌', '안마의자룸', '트윈', '특실', '일반실', '온돌', '안마의자룸', '트윈'], 'roomPrice': ['대실 업체문의|숙박 40,000원', '대실 20,000원|숙박 35,000원', '대실 업체문의|숙박 40,000원', '대실 업체문의|숙박 40,000원', '대실 업체문의|숙박 40,000원', '대실 업체문의|숙박 40,000원', '대실 20,000원|숙박 35,000원', '대실 업체문의|숙박 40,000원', '대실 업체문의|숙박 40,000원', '대실 업체문의|숙박 40,000원'], 'roomDescription': ['기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 2인']}",,0,,,,2020.09.21.,054-451-1616,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB80573235F954DB98FB35F0E99B9126A', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF48796F594D941E88B553486F4BFDACF', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD40866DDB0324D34B62A58D16B94C4DD', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD7F6AB7D86FA4F9480D196F60E9E7E90', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1E5B3B903A36498DBDEF51A4839BE847', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA55B74091FB741B7BDAC26DA5BF47E71', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F55F186F3D3D344FBA05725F963DA3C7E', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7C9423341A364597BD54A809E9E731C3', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBAFDE27FBF164093B9BFF74AAF67F802', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F13F113C03A9F46AAADAAA0A3D11D3F8E']",
142,KakaoMap,인터불고모텔,봉곡동 402-10,"[36.1481921, 128.3115872]",,,봉곡동,"여관,모텔",,,0,,,,2019.09.25.,054-444-6116,[],
143,KakaoMap,크리스탈모텔,봉곡동 406-2,"[36.1487899, 128.3138888]",,,봉곡동,"여관,모텔",,,0,,,,2020.01.17.,054-442-0818,[],
144,KakaoMap,모텔하와이,봉곡동 403-1,"[36.1478739, 128.3115927]",,,봉곡동,"여관,모텔",,,0,,,,2020.01.17.,054-442-5222,[],
145,KakaoMap,한솔파크빌리지,남통동 312-7,"[36.110604, 128.3153196]",,,남통동,"여관,모텔","{'roomName': ['일반실(객실냉난방Good/소독100%/PC/욕조프런트문의)', '일반실-안마의자(객실냉난방Good/소독100%/PC)', '특실(넓은객실/객실냉난방Good/소독100%/PC/욕조)', '특실-안마의자(넓은객실/객실냉난방Good/소독100%/PC/욕조)', '트윈-소(객실냉난방Good/소독100%/PC/욕조)', '일반실(객실냉난방Good/소독100%/PC/욕조프런트문의)', '일반실-안마의자(객실냉난방Good/소독100%/PC)', '특실(넓은객실/객실냉난방Good/소독100%/PC/욕조)', '특실-안마의자(넓은객실/객실냉난방Good/소독100%/PC/욕조)', '트윈-소(객실냉난방Good/소독100%/PC/욕조)'], 'roomPrice': ['대실 18,000원|숙박 35,000원', '대실 18,000원|숙박 40,000원', '대실 20,000원|숙박 40,000원', '대실 30,000원|숙박 45,000원', '대실 업체문의|숙박 40,000원', '대실 18,000원|숙박 35,000원', '대실 18,000원|숙박 40,000원', '대실 20,000원|숙박 40,000원', '대실 30,000원|숙박 45,000원', '대실 업체문의|숙박 40,000원'], 'roomDescription': ['기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 3인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 3인']}",,0,,,,2020.12.04.,,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F254DE9F90F204ADCA833D2DAB73BAFC0', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9EAE67FC1C4C4560BD0BF55043DA040E', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F55E95E8D7CA143378A37D15EB78F0E5F', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8422D4147FE1404F8E3E44C440482C8D', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6DEA0C08492F4A13AA3E6C8330D17DCC', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF3FB2CDBF43B4370B75037E706EBD772', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5DEA3BD6E43A4583A6CD01B5BC540142', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F103ADE913922493EB8529B9E9949081B', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD663B1C2B2DF49718F841083DC3BA36F', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE4D55E4B2CAB42B481DE860BAA4E9A79']",
146,KakaoMap,온모텔,원평동 130-16,"[36.1290086, 128.3328759]",,,원평동,"여관,모텔","{'roomName': ['디럭스1PC-GTX1060(넷플릭스 시청가능/넓은객실/시스템에어컨/UHD55""TV/비데)', '스위트 (스타일러 구비/넷플릭스 시청가능)(1PC-GTX1060/시스템에어컨/UHD55""TV/공기청정기/욕조/비데)', '트윈-GTX1060커플PC(넷플릭스 시청가능/시스템에어컨/UHD55""TV/비데)', '트윈-단체룸(비데/넓은객실/시스템에어컨/UHD55""TV/소독100%)', '프리미엄-GTX1060커플PC(넷플릭스 시청가능/넓은객실/시스템에어컨/UHD55""TV/비데)', '디럭스1PC-GTX1060(넷플릭스 시청가능/넓은객실/시스템에어컨/UHD55""TV/비데)', '스위트 (스타일러 구비/넷플릭스 시청가능)(1PC-GTX1060/시스템에어컨/UHD55""TV/공기청정기/욕조/비데)', '트윈-GTX1060커플PC(넷플릭스 시청가능/시스템에어컨/UHD55""TV/비데)', '트윈-단체룸(비데/넓은객실/시스템에어컨/UHD55""TV/소독100%)', '프리미엄-GTX1060커플PC(넷플릭스 시청가능/넓은객실/시스템에어컨/UHD55""TV/비데)'], 'roomPrice': ['대실 25,000원|숙박 45,000원', '대실 업체문의|숙박 60,000원', '대실 업체문의|숙박 60,000원', '대실 업체문의|숙박 70,000원', '대실 업체문의|숙박 50,000원', '대실 25,000원|숙박 45,000원', '대실 업체문의|숙박 60,000원', '대실 업체문의|숙박 60,000원', '대실 업체문의|숙박 70,000원', '대실 업체문의|숙박 50,000원'], 'roomDescription': ['기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 4인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 2인', '기준 2인|최대 4인', '기준 2인|최대 2인']}",,3.0,,,,2021.07.27.,054-441-8111,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0E8682C460404482A271AA372B082316', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9F4A08D9619B424CB3979E9D9B958A06', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE6A27E475B0D46219B001FEA8186BB34', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA1F5810D9E5146AFB97E3602348E6228', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1F479946BDD94F66ADCB49FFEE342016', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2A17FF582BA441ABABC82AD1ED093CCE', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2B1E250B53054C98967BAFC72AA8C5E0', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEC989741C24A4890B102BE9EC2633DBA', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE969C54D44A646849DC7DFAA5D8DC36A', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0D947017E98E44718A4DD5FDB0050E24']",
147,KakaoMap,실크로드모텔,남통동 312-2,"[36.1109734, 128.3150412]",,,남통동,"여관,모텔",,,0,,,,2018.03.04.,054-457-6341,[],
148,KakaoMap,모텔캐슬,원평동 418-1,"[36.1249309, 128.3303702]",,,원평동,"여관,모텔",,,5.0,,,,2020.02.13.,054-455-4546,[],
149,KakaoMap,비즈,원평동 120-1,"[36.1300195, 128.3304015]",,,원평동,"여관,모텔",,,1.0,,,,2018.06.05.,054-452-1090,[],
150,KakaoMap,에스원모텔,원평동 130-23,"[36.1290752, 128.3325806]",,,원평동,"여관,모텔",,,5.0,,,,2018.04.24.,054-455-8492,[],
151,KakaoMap,성용장여관,원평동 116-13,"[36.1307851, 128.328957]",,,원평동,"여관,모텔",,,0,,,,2019.08.20.,054-452-6695,[],
152,KakaoMap,은하장여관,원평동 110-14,"[36.1309512, 128.3281922]",,,원평동,"여관,모텔",,,0,,,,2021.07.08.,,[],
153,KakaoMap,용호장여관,원평동 10-17,"[36.1315873, 128.3292348]",,,원평동,"여관,모텔",,,0,,,,2018.03.03.,054-452-9411,[],
154,KakaoMap,영심파크모텔,원평동 156-15,"[36.1301058, 128.3324439]",,,원평동,"여관,모텔",,,0,,,,2020.01.03.,,[],
155,KakaoMap,서울여인숙,원평동 179-22,"[36.13191, 128.332176]",,,원평동,"여관,모텔",,,0,,,,2021.07.08.,,[],
156,KakaoMap,미도장,원평동 377-1,"[36.1287157, 128.3335079]",,,원평동,"여관,모텔",,,0,,,,2021.10.29.,,[],
157,KakaoMap,서림장사우나찜질방여관,황금동 88-20,"[35.84332029999999, 128.6389891]",,,황금동,"목욕탕,사우나",,,0,,,,2018.02.28.,054-433-3411,[],
158,KakaoMap,호박여인숙,평화동 300-14,"[36.1222237, 128.1139458]",,,평화동,숙박,,,0,,,,2018.03.04.,,[],
159,KakaoMap,아리아장여관 전기차충전소,감호동 29,"[36.1216339, 128.1293453]",,,감호동,전기자동차 충전소,,,0,,,,2020.11.25.,02-6956-3000,[],
160,KakaoMap,이코노미호텔 구미점,원평동 371-12,"[36.128207, 128.334289]",http://www.ekonomy.co.kr/,,원평동,호텔,,,4.5,,,,2019.10.22.,054-451-1131,"['https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F27091533541A757209', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F07079E4CBFC6422EB8722F6C6FAB528E', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2E638AAC86DB4AF392B0F4D3895A6AE7', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F72091DF0511142D7B0F3C677260E099D', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F91490BE07AE04D109AA4F68D6CFF1664', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F130D64AD378D4195AC7229541CF9EBC5', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1C18B1B8CB5F4B0CB816A3ECF9A716D7', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5932400FA6F846598939BBA17E10F76B', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAEE3C2C2DDEA469883E1B1B9D49F117A', 'https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE751FF8045B345C080483E5DFCA380FB']",
161,KakaoMap,중앙고시텔,원평동 108-7,"[36.1303845, 128.3287709]",,,원평동,"고시원,고시텔",,,0,,,,2021.07.08.,054-453-8854,[],
162,KakaoMap,스위스별장,원평동 142,"[36.1294226, 128.3334043]",,,원평동,"산장,별장",,,0,,,,2018.03.01.,054-451-5253,[],
